tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
100261,22234294,True,Sat Aug 26 20:17:00 +0000 2023,sent!,,100260
100401,37512207,True,Tue Sep 19 05:11:00 +0000 2023,still waiting to hear back,,100400
100574,Uber_Support,False,Mon Feb 20 19:32:00 +0000 2023,We'd like to help sort this out -- can you send us your account email via DM?,100575,100573
100041,Uber_Support,False,Sat Aug 19 23:50:00 +0000 2023,We'd like to help sort this out -- can you send us your account email via DM?,100042,100040
100323,13385674,True,Sun May 28 19:35:00 +0000 2023,"my driver was so rude to me the entire trip, wouldn't even say hi @Uber_Support",100324,
100410,62608350,True,Sun Jun 18 08:12:00 +0000 2023,"done, sent the details",,100409
100422,91631301,True,Mon Feb 06 23:01:00 +0000 2023,my promo code didn't apply and I got charged full price @Uber_Support,100423,
100449,77221981,True,Tue Nov 28 06:08:00 +0000 2023,"the driver was smoking in the car with the windows up, it was so uncomfortable @Uber_Support",100450,
100319,Uber_Support,False,Fri Sep 15 14:52:00 +0000 2023,That's not the experience we want for you. Could you DM us the trip details so we can follow up?,,100318
100302,45479229,True,Sat Feb 11 21:34:00 +0000 2023,"I want a refund for my last trip, it was a mess @Uber_Support",100303,
100154,29024111,True,Sat Sep 30 03:38:00 +0000 2023,"I can't add my new card, it keeps saying payment failed @Uber_Support",100155,
100076,74758310,True,Fri Oct 13 13:04:00 +0000 2023,"I think I left my phone in the back seat of my uber, how do I get it back @Uber_Support!",100077,
100277,79510357,True,Sun Feb 26 23:20:00 +0000 2023,my driver never showed up and I still got charged for cancelling @Uber_Support 🙏,100278,
100490,Uber_Support,False,Fri Sep 15 22:24:00 +0000 2023,Sorry for the inconvenience! Please DM us the email on your account so we can look into this further.,,100489
100473,51942343,True,Sat Sep 23 15:26:00 +0000 2023,"done, sent the details",,100472
100108,Uber_Support,False,Wed Oct 04 13:11:00 +0000 2023,Sorry for the inconvenience! Please DM us the email on your account so we can look into this further.,100109,100107
100586,61895479,True,Wed Mar 15 06:02:00 +0000 2023,my promo code didn't apply and I got charged full price @Uber_Support,100587,
100578,93339264,True,Fri Apr 07 20:16:00 +0000 2023,sent!,,100577
100241,26262455,True,Wed Oct 11 21:33:00 +0000 2023,my account got deactivated and I have no idea why @Uber_Support,100242,
100274,31511900,True,Tue Aug 22 03:14:00 +0000 2023,the app keeps crashing every time I try to request a ride @Uber_Support,100275,
100454,23604527,True,Wed Aug 30 17:03:00 +0000 2023,just dm'd you,,100453
100488,Uber_Support,False,Wed Oct 18 08:22:00 +0000 2023,"No worries, we can help with that! Please use the 'Find Lost Item' option in your app under trip history to contact your driver directly.",,100487
100474,32343260,True,Wed Feb 22 18:12:00 +0000 2023,driver cancelled on me after waiting 15 minutes and now I got charged a fee @Uber_Support,100475,
100549,10622701,True,Wed May 10 16:08:00 +0000 2023,"left my jacket in the car from my ride tonight, help! @Uber_Support...",100550,
100235,89955780,True,Sun Jan 29 20:26:00 +0000 2023,"done, sent the details",,100234
100160,Uber_Support,False,Tue Feb 14 00:48:00 +0000 2023,We'd like to take a closer look. Can you send us the trip ID via DM so we can check the fare breakdown?,,100159
100475,Uber_Support,False,Wed Feb 22 19:15:00 +0000 2023,That shouldn't happen. Send us the trip details in a DM and we'll review the charge.,100476,100474
100145,48563325,True,Sat Oct 07 07:53:00 +0000 2023,ok thank you,,100144
100554,Uber_Support,False,Sat Feb 18 22:32:00 +0000 2023,"No worries, we can help with that! Please use the 'Find Lost Item' option in your app under trip history to contact your driver directly.",100555,100553
100010,52164119,True,Mon Jun 19 12:29:00 +0000 2023,my driver never showed up and I still got charged for cancelling @Uber_Support,100011,
100275,Uber_Support,False,Tue Aug 22 04:16:00 +0000 2023,Sorry for the inconvenience! Please DM us the email on your account so we can look into this further.,100276,100274
100122,Uber_Support,False,Sun Apr 09 00:04:00 +0000 2023,That shouldn't happen. Send us the trip details in a DM and we'll review the charge.,100123,100121
100511,15185054,True,Sat Dec 09 20:49:00 +0000 2023,"the fare estimate said $12 but I got charged $27, what happened @Uber_Support 😞",100512,
100189,Uber_Support,False,Wed Nov 08 11:38:00 +0000 2023,We're sorry to hear about your experience. Please share your trip ID via DM so we can look into this with the driver.,100190,100188
100486,Uber_Support,False,Thu Feb 23 13:15:00 +0000 2023,"Love to hear it, thank you for the kind words!",,100485
100270,Uber_Support,False,Sat Mar 04 12:27:00 +0000 2023,Sorry for the trouble! Please DM your trip ID and we'll take a look at the cancellation fee.,100271,100269
100593,42016493,True,Fri Apr 28 23:34:00 +0000 2023,sent!,,100592
100541,91678972,True,Sun Sep 24 02:15:00 +0000 2023,"just wanted to say the new app update is so much smoother, nice work @Uber_Support!",100542,
100506,71509425,True,Tue Jun 27 06:01:00 +0000 2023,"I think I left my phone in the back seat of my uber, how do I get it back @Uber_Support",100507,
100583,Uber_Support,False,Thu Aug 03 22:19:00 +0000 2023,Sorry about that! Please DM us your trip ID and email on file so we can review the charge.,,100582
100499,Uber_Support,False,Sat Oct 14 16:33:00 +0000 2023,That shouldn't happen. Send us the trip details in a DM and we'll review the charge.,,100498
100167,Uber_Support,False,Fri Apr 07 18:03:00 +0000 2023,"Great question -- restaurant availability updates regularly, keep an eye on the app!",,100166
100458,Uber_Support,False,Sat Jul 01 06:47:00 +0000 2023,"Great question -- restaurant availability updates regularly, keep an eye on the app!",,100457
100052,Uber_Support,False,Wed Sep 27 09:11:00 +0000 2023,Sorry about that! Please DM us your trip ID and email on file so we can review the charge.,,100051
100301,14943649,True,Tue Mar 14 12:01:00 +0000 2023,still waiting to hear back,,100300
100095,Uber_Support,False,Mon May 01 16:56:00 +0000 2023,Sorry for the inconvenience! Please DM us the email on your account so we can look into this further.,,100094
100188,80848359,True,Wed Nov 08 11:08:00 +0000 2023,driver took a completely different route than the app showed and it cost me extra @Uber_Support,100189,
100151,12349408,True,Sun Apr 16 10:27:00 +0000 2023,when is uber eats getting more restaurant options in my area @Uber_Support,100152,
100074,30106149,True,Sat Mar 04 17:59:00 +0000 2023,the app keeps crashing every time I try to request a ride @Uber_Support,100075,
100202,96861466,True,Fri Jun 02 22:09:00 +0000 2023,"I think I left my phone in the back seat of my uber, how do I get it back @Uber_Support",100203,
100482,41454364,True,Sat Oct 21 23:52:00 +0000 2023,"can I get my money back for this ride, it was way overpriced @Uber_Support...",100483,
100014,Uber_Support,False,Sat Sep 23 15:06:00 +0000 2023,"No worries, we can help with that! Please use the 'Find Lost Item' option in your app under trip history to contact your driver directly.",100015,100013
100393,44870850,True,Thu Aug 17 19:51:00 +0000 2023,still waiting to hear back,,100392
100040,29938108,True,Sat Aug 19 23:33:00 +0000 2023,my account got deactivated and I have no idea why @Uber_Support,100041,
100510,Uber_Support,False,Tue Jul 04 10:24:00 +0000 2023,We'd like to help sort this out -- can you send us your account email via DM?,,100509
100538,55755623,True,Thu Jul 06 00:42:00 +0000 2023,sent!,,100537
100424,64020531,True,Mon Oct 16 05:45:00 +0000 2023,my promo code didn't apply and I got charged full price @Uber_Support,100425,
100398,Uber_Support,False,Sat Jan 14 21:33:00 +0000 2023,"Love to hear it, thank you for the kind words!",,100397
100564,32055064,True,Tue Dec 12 05:26:00 +0000 2023,"I want a refund for my last trip, it was a mess @Uber_Support",100565,
100004,39962626,True,Fri Aug 18 14:29:00 +0000 2023,"the driver was smoking in the car with the windows up, it was so uncomfortable @Uber_Support 😞",100005,
100164,Uber_Support,False,Sun Dec 03 22:39:00 +0000 2023,We'd like to help sort this out -- can you send us your account email via DM?,100165,100163
100438,Uber_Support,False,Fri Jan 13 08:25:00 +0000 2023,You can report this and contact your driver directly through the app: go to your trip in the app and tap 'I lost an item'.,,100437
100097,Uber_Support,False,Tue Jan 31 15:08:00 +0000 2023,We understand. Please DM your trip ID and we'll review it for a possible refund.,,100096
100443,Uber_Support,False,Sun May 28 00:18:00 +0000 2023,We'd like to take a closer look. Can you send us the trip ID via DM so we can check the fare breakdown?,,100442
100435,12759485,True,Thu Aug 10 23:25:00 +0000 2023,the app keeps crashing every time I try to request a ride @Uber_Support,100436,
100377,Uber_Support,False,Mon Oct 02 19:31:00 +0000 2023,Sorry about that! Please DM us your trip ID and email on file so we can review the charge.,,100376
100631,29289438,True,Sat Jul 29 03:46:00 +0000 2023,"I think I left my phone in the back seat of my uber, how do I get it back @Uber_Support!",100632,
100135,Uber_Support,False,Sat Oct 28 21:31:00 +0000 2023,You can report this and contact your driver directly through the app: go to your trip in the app and tap 'I lost an item'.,100136,100134
100336,37216185,True,Sun Dec 10 22:53:00 +0000 2023,"shoutout to my driver tonight, best ride I've had in a while! @Uber_Support",100337,
100169,Uber_Support,False,Thu Jul 20 00:12:00 +0000 2023,We'd like to help sort this out -- can you send us your account email via DM?,,100168
100042,29938108,True,Sun Aug 20 00:20:00 +0000 2023,still waiting to hear back,,100041
100614,57124752,True,Wed Jun 14 22:56:00 +0000 2023,"my driver was so rude to me the entire trip, wouldn't even say hi @Uber_Support",100615,
100305,Uber_Support,False,Sun Apr 02 18:52:00 +0000 2023,We'd like to help sort this out -- can you send us your account email via DM?,100306,100304
100005,Uber_Support,False,Fri Aug 18 14:37:00 +0000 2023,That's not the experience we want for you. Could you DM us the trip details so we can follow up?,,100004
100023,69812891,True,Fri Apr 14 16:09:00 +0000 2023,sent!,,100022
100036,18354761,True,Sat Mar 11 09:34:00 +0000 2023,the app keeps crashing every time I try to request a ride @Uber_Support,100037,
100573,40263205,True,Mon Feb 20 18:09:00 +0000 2023,my account got deactivated and I have no idea why @Uber_Support,100574,
100329,Uber_Support,False,Mon Nov 20 20:06:00 +0000 2023,Sorry about that! Please DM us your trip ID and email on file so we can review the charge.,,100328
100333,Uber_Support,False,Sun Sep 17 04:16:00 +0000 2023,That's not the experience we want for you. Could you DM us the trip details so we can follow up?,,100332
100185,Uber_Support,False,Fri Aug 18 06:38:00 +0000 2023,We'd like to help sort this out -- can you send us your account email via DM?,,100184
100497,Uber_Support,False,Thu Nov 09 00:57:00 +0000 2023,That shouldn't happen. Send us the trip details in a DM and we'll review the charge.,,100496
100239,33245418,True,Mon Mar 27 06:26:00 +0000 2023,does uber operate in Cape Town yet? @Uber_Support,100240,
100555,82119406,True,Sat Feb 18 23:08:00 +0000 2023,ok thank you,,100554
100166,43463796,True,Fri Apr 07 17:58:00 +0000 2023,when is uber eats getting more restaurant options in my area @Uber_Support...,100167,
100457,17330681,True,Sat Jul 01 05:32:00 +0000 2023,does uber operate in Cape Town yet? @Uber_Support,100458,
100442,76267357,True,Sat May 27 23:50:00 +0000 2023,"the fare estimate said $12 but I got charged $27, what happened @Uber_Support",100443,
100229,72511088,True,Tue Oct 10 15:54:00 +0000 2023,driver took a completely different route than the app showed and it cost me extra @Uber_Support,100230,
100158,75248694,True,Wed May 24 12:51:00 +0000 2023,just dm'd you,,100157
100416,Uber_Support,False,Sun Jun 25 08:33:00 +0000 2023,"Great question -- restaurant availability updates regularly, keep an eye on the app!",,100415
100100,44709914,True,Sun May 28 20:48:00 +0000 2023,sent!,,100099
100562,Uber_Support,False,Fri Feb 10 02:03:00 +0000 2023,Sorry for the inconvenience! Please DM us the email on your account so we can look into this further.,100563,100561
100400,Uber_Support,False,Tue Sep 19 04:57:00 +0000 2023,That shouldn't happen. Send us the trip details in a DM and we'll review the charge.,100401,100399
100363,41075102,True,Sat Jul 01 10:20:00 +0000 2023,does uber operate in Cape Town yet? @Uber_Support,100364,
100503,91701391,True,Fri Feb 17 15:51:00 +0000 2023,my account got deactivated and I have no idea why @Uber_Support,100504,
100324,Uber_Support,False,Sun May 28 20:55:00 +0000 2023,We're sorry to hear about your experience. Please share your trip ID via DM so we can look into this with the driver.,,100323
100390,40677423,True,Fri Sep 01 06:07:00 +0000 2023,sent!,,100389
100184,81031470,True,Fri Aug 18 05:45:00 +0000 2023,the app keeps crashing every time I try to request a ride @Uber_Support,100185,
100622,Uber_Support,False,Sat Sep 09 05:41:00 +0000 2023,That's not the experience we want for you. Could you DM us the trip details so we can follow up?,100623,100621
100531,38341220,True,Sun Jul 23 20:51:00 +0000 2023,my account got deactivated and I have no idea why @Uber_Support!,100532,
100468,71817963,True,Fri Sep 01 18:32:00 +0000 2023,my account got deactivated and I have no idea why @Uber_Support,100469,
100403,Uber_Support,False,Tue May 23 22:13:00 +0000 2023,Thanks for reaching out! Availability varies by city -- check the app to see current service in your area.,100404,100402
100460,Uber_Support,False,Fri Jan 06 04:30:00 +0000 2023,Sorry for the trouble! Please DM your trip ID and we'll take a look at the cancellation fee.,,100459
100561,47530342,True,Fri Feb 10 01:32:00 +0000 2023,the app keeps crashing every time I try to request a ride @Uber_Support,100562,
100306,24040355,True,Sun Apr 02 19:29:00 +0000 2023,ok thank you,,100305
100452,23604527,True,Wed Aug 30 14:47:00 +0000 2023,"I want a refund for my last trip, it was a mess @Uber_Support",100453,
100362,Uber_Support,False,Fri Jun 30 02:21:00 +0000 2023,"No worries, we can help with that! Please use the 'Find Lost Item' option in your app under trip history to contact your driver directly.",,100361
100501,Uber_Support,False,Thu Mar 16 12:49:00 +0000 2023,This is incredibly concerning and we want to help immediately. Can you please contact our dedicated safety team here: https://help.uber.com/safety,100502,100500
100280,Uber_Support,False,Fri Sep 01 05:35:00 +0000 2023,"Love to hear it, thank you for the kind words!",100281,100279
100060,95341298,True,Tue May 02 01:34:00 +0000 2023,driver cancelled on me after waiting 15 minutes and now I got charged a fee @Uber_Support,100061,
100595,Uber_Support,False,Tue Nov 14 06:04:00 +0000 2023,You can report this and contact your driver directly through the app: go to your trip in the app and tap 'I lost an item'.,,100594
100170,48414230,True,Mon Jun 26 19:01:00 +0000 2023,"my driver was so rude to me the entire trip, wouldn't even say hi @Uber_Support",100171,
100489,72454585,True,Fri Sep 15 21:33:00 +0000 2023,the app keeps crashing every time I try to request a ride @Uber_Support,100490,
100288,15471626,True,Sun Jan 15 19:13:00 +0000 2023,"I think I left my phone in the back seat of my uber, how do I get it back @Uber_Support",100289,
100300,Uber_Support,False,Tue Mar 14 11:50:00 +0000 2023,We'd like to take a closer look. Can you send us the trip ID via DM so we can check the fare breakdown?,100301,100299
100072,79358465,True,Sat Jun 03 03:30:00 +0000 2023,"I can't add my new card, it keeps saying payment failed @Uber_Support 😞",100073,
100476,32343260,True,Wed Feb 22 19:33:00 +0000 2023,still waiting to hear back,,100475
100153,12349408,True,Sun Apr 16 11:08:00 +0000 2023,just dm'd you,,100152
100485,86760223,True,Thu Feb 23 12:29:00 +0000 2023,"just wanted to say the new app update is so much smoother, nice work @Uber_Support",100486,
100524,Uber_Support,False,Fri Nov 03 16:24:00 +0000 2023,"Great question -- restaurant availability updates regularly, keep an eye on the app!",,100523
100068,Uber_Support,False,Tue Jul 11 17:25:00 +0000 2023,We understand. Please DM your trip ID and we'll review it for a possible refund.,100069,100067
100227,52477713,True,Sun Dec 03 12:01:00 +0000 2023,"the fare estimate said $12 but I got charged $27, what happened @Uber_Support",100228,
100263,Uber_Support,False,Wed May 31 19:41:00 +0000 2023,Sorry to hear that -- send us the trip ID in a DM so we can take a look.,100264,100262
100003,Uber_Support,False,Sat Jan 14 15:47:00 +0000 2023,"Love to hear it, thank you for the kind words!",,100002
100123,31143713,True,Sun Apr 09 01:01:00 +0000 2023,sent!,,100122
100121,31143713,True,Sat Apr 08 22:52:00 +0000 2023,my driver never showed up and I still got charged for cancelling @Uber_Support,100122,
100569,Uber_Support,False,Fri Oct 20 21:28:00 +0000 2023,This made our day! Thank you for sharing -- we'll be sure to pass it along.,,100568
100434,85506730,True,Sat Jul 01 06:18:00 +0000 2023,ok thank you,,100433
100605,62436779,True,Tue Jul 11 13:19:00 +0000 2023,my promo code didn't apply and I got charged full price @Uber_Support,100606,
100351,14620689,True,Tue Dec 12 16:35:00 +0000 2023,sent!,,100350
100521,39602030,True,Sun Jan 29 07:42:00 +0000 2023,"the driver was smoking in the car with the windows up, it was so uncomfortable @Uber_Support",100522,
100070,88710264,True,Sat Apr 29 16:32:00 +0000 2023,"the fare estimate said $12 but I got charged $27, what happened @Uber_Support",100071,
100447,87046889,True,Thu Jan 19 02:16:00 +0000 2023,my driver never showed up and I still got charged for cancelling @Uber_Support!,100448,
100325,29094692,True,Wed May 31 10:24:00 +0000 2023,does uber operate in Cape Town yet? @Uber_Support,100326,
100103,45494011,True,Sat Nov 11 03:02:00 +0000 2023,why was I charged double for the same trip?? @Uber_Support,100104,
100047,13099855,True,Thu Mar 16 19:05:00 +0000 2023,sent!,,100046
100210,35140753,True,Thu Nov 23 10:53:00 +0000 2023,still waiting to hear back,,100209
100603,47488161,True,Tue Nov 14 18:18:00 +0000 2023,driver cancelled on me after waiting 15 minutes and now I got charged a fee @Uber_Support,100604,
100183,65550512,True,Fri Sep 29 14:29:00 +0000 2023,ok thank you,,100182
100086,26421523,True,Thu Nov 23 14:20:00 +0000 2023,the app keeps crashing every time I try to request a ride @Uber_Support,100087,
100030,Uber_Support,False,Fri Feb 24 22:49:00 +0000 2023,Sorry for the trouble! Please DM your trip ID and we'll take a look at the cancellation fee.,,100029
100477,86076828,True,Tue May 02 13:32:00 +0000 2023,"can I get my money back for this ride, it was way overpriced @Uber_Support",100478,
100372,Uber_Support,False,Thu Aug 24 08:26:00 +0000 2023,Sorry for the inconvenience! Please DM us the email on your account so we can look into this further.,,100371
100278,Uber_Support,False,Sun Feb 26 23:27:00 +0000 2023,Sorry for the trouble! Please DM your trip ID and we'll take a look at the cancellation fee.,,100277
100120,21339367,True,Thu Aug 31 06:11:00 +0000 2023,ok thank you,,100119
100445,Uber_Support,False,Sun Mar 12 00:32:00 +0000 2023,We understand. Please DM your trip ID and we'll review it for a possible refund.,100446,100444
100083,70066221,True,Sun Feb 19 22:17:00 +0000 2023,"the fare estimate said $12 but I got charged $27, what happened @Uber_Support",100084,
100279,15117547,True,Fri Sep 01 04:10:00 +0000 2023,"just wanted to say the new app update is so much smoother, nice work @Uber_Support",100280,
100604,Uber_Support,False,Tue Nov 14 18:56:00 +0000 2023,That shouldn't happen. Send us the trip details in a DM and we'll review the charge.,,100603
100133,48141534,True,Thu Sep 21 17:41:00 +0000 2023,"done, sent the details",,100132
100286,Uber_Support,False,Mon Oct 23 03:18:00 +0000 2023,Sorry to hear that -- send us the trip ID in a DM so we can take a look.,100287,100285
100584,46790691,True,Thu Mar 30 14:52:00 +0000 2023,"I think I left my phone in the back seat of my uber, how do I get it back @Uber_Support",100585,
100606,Uber_Support,False,Tue Jul 11 14:24:00 +0000 2023,Sorry about that! Please DM us your trip ID and email on file so we can review the charge.,100607,100605
100096,24063279,True,Tue Jan 31 14:32:00 +0000 2023,"can I get my money back for this ride, it was way overpriced @Uber_Support",100097,
100582,72601467,True,Thu Aug 03 21:40:00 +0000 2023,my promo code didn't apply and I got charged full price @Uber_Support,100583,
100065,98217056,True,Fri Dec 08 07:42:00 +0000 2023,when is uber eats getting more restaurant options in my area @Uber_Support,100066,
100262,57940118,True,Wed May 31 18:17:00 +0000 2023,"can I get my money back for this ride, it was way overpriced @Uber_Support",100263,
100344,13856428,True,Thu Jan 12 05:44:00 +0000 2023,does uber operate in Cape Town yet? @Uber_Support,100345,
100219,Uber_Support,False,Fri May 19 09:50:00 +0000 2023,That's not the experience we want for you. Could you DM us the trip details so we can follow up?,100220,100218
100105,42002360,True,Fri Dec 08 13:28:00 +0000 2023,"my driver was so rude to me the entire trip, wouldn't even say hi @Uber_Support",100106,
100357,Uber_Support,False,Thu Jan 12 10:13:00 +0000 2023,We're so sorry to hear this and want to make sure you're safe. Please reach out to our safety line so a specialist can help right away: https://help.uber.com/safety,,100356
100462,Uber_Support,False,Wed Aug 23 15:48:00 +0000 2023,You can report this and contact your driver directly through the app: go to your trip in the app and tap 'I lost an item'.,100463,100461
100027,28377915,True,Thu Oct 26 06:58:00 +0000 2023,"the fare estimate said $12 but I got charged $27, what happened @Uber_Support",100028,
100260,Uber_Support,False,Sat Aug 26 19:57:00 +0000 2023,We'd like to help sort this out -- can you send us your account email via DM?,100261,100259
100513,15185054,True,Sat Dec 09 21:43:00 +0000 2023,"done, sent the details",,100512
100320,17533716,True,Wed Aug 23 19:38:00 +0000 2023,when is uber eats getting more restaurant options in my area @Uber_Support,100321,
100472,Uber_Support,False,Sat Sep 23 14:39:00 +0000 2023,Sorry for the trouble! Please DM your trip ID and we'll take a look at the cancellation fee.,100473,100471
100577,Uber_Support,False,Fri Apr 07 19:42:00 +0000 2023,This made our day! Thank you for sharing -- we'll be sure to pass it along.,100578,100576
100544,79734429,True,Mon May 29 14:13:00 +0000 2023,"I can't add my new card, it keeps saying payment failed @Uber_Support",100545,
100257,14223373,True,Tue Oct 17 13:16:00 +0000 2023,driver took a completely different route than the app showed and it cost me extra @Uber_Support,100258,
100354,59395387,True,Tue Nov 28 10:37:00 +0000 2023,driver took a completely different route than the app showed and it cost me extra @Uber_Support,100355,
100602,27082244,True,Wed May 31 10:23:00 +0000 2023,"done, sent the details",,100601
100611,Uber_Support,False,Mon Jun 05 07:01:00 +0000 2023,"Great question -- restaurant availability updates regularly, keep an eye on the app!",,100610
100539,47157808,True,Fri Jul 28 00:26:00 +0000 2023,driver cancelled on me after waiting 15 minutes and now I got charged a fee @Uber_Support!,100540,
100431,Uber_Support,False,Fri Mar 31 18:53:00 +0000 2023,We're sorry to hear about your experience. Please share your trip ID via DM so we can look into this with the driver.,,100430
100046,Uber_Support,False,Thu Mar 16 18:20:00 +0000 2023,We're sorry to hear about your experience. Please share your trip ID via DM so we can look into this with the driver.,100047,100045
100269,77707886,True,Sat Mar 04 12:12:00 +0000 2023,driver cancelled on me after waiting 15 minutes and now I got charged a fee @Uber_Support!,100270,
100143,48563325,True,Sat Oct 07 05:53:00 +0000 2023,"my driver was so rude to me the entire trip, wouldn't even say hi @Uber_Support",100144,
100113,62759119,True,Tue Jul 04 11:29:00 +0000 2023,"left my jacket in the car from my ride tonight, help! @Uber_Support",100114,
100315,80207784,True,Thu May 11 00:50:00 +0000 2023,my promo code didn't apply and I got charged full price @Uber_Support,100316,
100382,61570866,True,Sat Feb 25 00:01:00 +0000 2023,sent!,,100381
100566,63101025,True,Sat Dec 09 17:08:00 +0000 2023,"I think I left my phone in the back seat of my uber, how do I get it back @Uber_Support",100567,
100380,61570866,True,Fri Feb 24 23:06:00 +0000 2023,"my driver was so rude to me the entire trip, wouldn't even say hi @Uber_Support",100381,
100355,Uber_Support,False,Tue Nov 28 11:15:00 +0000 2023,That's not the experience we want for you. Could you DM us the trip details so we can follow up?,,100354
100553,82119406,True,Sat Feb 18 22:09:00 +0000 2023,"I think I left my phone in the back seat of my uber, how do I get it back @Uber_Support 😞",100554,
100633,29289438,True,Sat Jul 29 04:25:00 +0000 2023,just dm'd you,,100632
100383,62122275,True,Sun Jun 18 21:45:00 +0000 2023,why was I charged double for the same trip?? @Uber_Support,100384,
100176,76716382,True,Thu Jul 20 09:21:00 +0000 2023,why was I charged double for the same trip?? @Uber_Support,100177,
100426,95442367,True,Thu Nov 02 09:34:00 +0000 2023,"left my jacket in the car from my ride tonight, help! @Uber_Support",100427,
100107,81281134,True,Wed Oct 04 12:35:00 +0000 2023,the app keeps crashing every time I try to request a ride @Uber_Support,100108,
100559,Uber_Support,False,Mon Jul 10 09:23:00 +0000 2023,Sorry for the inconvenience! Please DM us the email on your account so we can look into this further.,100560,100558
100634,72749150,True,Sat Aug 12 04:30:00 +0000 2023,"left my jacket in the car from my ride tonight, help! @Uber_Support",100635,
100019,Uber_Support,False,Wed Oct 18 04:47:00 +0000 2023,We'd like to help sort this out -- can you send us your account email via DM?,100020,100018
100056,55330357,True,Thu Mar 16 09:50:00 +0000 2023,my driver never showed up and I still got charged for cancelling @Uber_Support,100057,
100348,89251917,True,Thu Oct 05 09:31:00 +0000 2023,just dm'd you,,100347
100537,Uber_Support,False,Wed Jul 05 23:43:00 +0000 2023,Sorry to hear that -- send us the trip ID in a DM so we can take a look.,100538,100536
100024,48578460,True,Fri Feb 17 02:11:00 +0000 2023,"the driver was smoking in the car with the windows up, it was so uncomfortable @Uber_Support",100025,
100356,65421310,True,Thu Jan 12 09:03:00 +0000 2023,"the driver kept swerving and going way too fast, i genuinely felt unsafe the whole ride @Uber_Support 😡",100357,
100620,Uber_Support,False,Fri Sep 29 19:24:00 +0000 2023,Sorry for the inconvenience! Please DM us the email on your account so we can look into this further.,,100619
100299,14943649,True,Tue Mar 14 10:22:00 +0000 2023,why was I charged double for the same trip?? @Uber_Support,100300,
100021,69812891,True,Fri Apr 14 14:50:00 +0000 2023,"left my jacket in the car from my ride tonight, help! @Uber_Support",100022,
100146,50858176,True,Tue Aug 15 03:41:00 +0000 2023,"I want a refund for my last trip, it was a mess @Uber_Support...",100147,
100335,Uber_Support,False,Tue Apr 18 15:43:00 +0000 2023,"No worries, we can help with that! Please use the 'Find Lost Item' option in your app under trip history to contact your driver directly.",,100334
100397,24278084,True,Sat Jan 14 21:19:00 +0000 2023,"just wanted to say the new app update is so much smoother, nice work @Uber_Support!",100398,
100391,44870850,True,Thu Aug 17 17:58:00 +0000 2023,driver cancelled on me after waiting 15 minutes and now I got charged a fee @Uber_Support,100392,
100427,Uber_Support,False,Thu Nov 02 10:32:00 +0000 2023,"No worries, we can help with that! Please use the 'Find Lost Item' option in your app under trip history to contact your driver directly.",,100426
100057,Uber_Support,False,Thu Mar 16 10:53:00 +0000 2023,Sorry for the trouble! Please DM your trip ID and we'll take a look at the cancellation fee.,,100056
100000,30246633,True,Wed May 24 18:01:00 +0000 2023,my promo code didn't apply and I got charged full price @Uber_Support,100001,
100178,76716382,True,Thu Jul 20 10:33:00 +0000 2023,just dm'd you,,100177
100294,Uber_Support,False,Thu Sep 07 19:53:00 +0000 2023,"Great question -- restaurant availability updates regularly, keep an eye on the app!",100295,100293
100350,Uber_Support,False,Tue Dec 12 15:44:00 +0000 2023,That's not the experience we want for you. Could you DM us the trip details so we can follow up?,100351,100349
100589,Uber_Support,False,Thu Mar 30 06:07:00 +0000 2023,Sorry to hear that -- send us the trip ID in a DM so we can take a look.,100590,100588
100222,Uber_Support,False,Sun Mar 12 08:03:00 +0000 2023,Sorry for the trouble! Please DM your trip ID and we'll take a look at the cancellation fee.,100223,100221
100563,47530342,True,Fri Feb 10 02:33:00 +0000 2023,"done, sent the details",,100562
100266,Uber_Support,False,Sat Nov 25 07:49:00 +0000 2023,"Great question -- restaurant availability updates regularly, keep an eye on the app!",,100265
100509,99888496,True,Tue Jul 04 09:52:00 +0000 2023,my account got deactivated and I have no idea why @Uber_Support,100510,
100254,Uber_Support,False,Tue Mar 21 05:54:00 +0000 2023,We'd like to help sort this out -- can you send us your account email via DM?,,100253
100291,Uber_Support,False,Wed Dec 13 05:14:00 +0000 2023,This made our day! Thank you for sharing -- we'll be sure to pass it along.,100292,100290
100116,Uber_Support,False,Mon Feb 20 20:55:00 +0000 2023,Sorry for the inconvenience! Please DM us the email on your account so we can look into this further.,100117,100115
100429,Uber_Support,False,Fri Apr 07 08:14:00 +0000 2023,We're sorry to hear about your experience. Please share your trip ID via DM so we can look into this with the driver.,,100428
100289,Uber_Support,False,Sun Jan 15 19:21:00 +0000 2023,"No worries, we can help with that! Please use the 'Find Lost Item' option in your app under trip history to contact your driver directly.",,100288
100091,64198427,True,Thu May 04 11:14:00 +0000 2023,when is uber eats getting more restaurant options in my area @Uber_Support,100092,
100326,Uber_Support,False,Wed May 31 11:44:00 +0000 2023,"Great question -- restaurant availability updates regularly, keep an eye on the app!",100327,100325
100623,49583565,True,Sat Sep 09 06:34:00 +0000 2023,ok thank you,,100622
100570,57435208,True,Sat Apr 01 18:16:00 +0000 2023,when is uber eats getting more restaurant options in my area @Uber_Support,100571,
100282,98428371,True,Sun May 14 18:49:00 +0000 2023,my driver never showed up and I still got charged for cancelling @Uber_Support,100283,
